euroc_v202_752/2500/2 : {'above_tracked': 2216, 'above_total': 2273, 'below_tracked': 70, 'below_total': 75}
euroc_v202_752/2500/3 : {'above_tracked': 2211, 'above_total': 2273, 'below_tracked': 75, 'below_total': 75}
euroc_v202_752/5000/1 : {'above_tracked': 1426, 'above_total': 1550, 'below_tracked': 738, 'below_total': 798}
euroc_v202_752/5000/2 : {'above_tracked': 1477, 'above_total': 1550, 'below_tracked': 762, 'below_total': 798}
euroc_v202_752/5000/3 : {'above_tracked': 1514, 'above_total': 1550, 'below_tracked': 772, 'below_total': 798}
euroc_v202_752/10000/1 : {'above_tracked': 204, 'above_total': 204, 'below_tracked': 1999, 'below_total': 2144}
euroc_v202_752/10000/2 : {'above_tracked': 204, 'above_total': 204, 'below_tracked': 2082, 'below_total': 2144}
euroc_v202_752/10000/3 : {'above_tracked': 204, 'above_total': 204, 'below_tracked': 2082, 'below_total': 2144}
euroc_v203_752/500/1 : {'above_tracked': 1799, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/500/2 : {'above_tracked': 1800, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/500/3 : {'above_tracked': 1800, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/750/1 : {'above_tracked': 1829, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/750/2 : {'above_tracked': 1861, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/750/3 : {'above_tracked': 1857, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1000/1 : {'above_tracked': 1829, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1000/2 : {'above_tracked': 1797, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1000/3 : {'above_tracked': 1861, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1250/1 : {'above_tracked': 1859, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1250/2 : {'above_tracked': 1862, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/1250/3 : {'above_tracked': 1774, 'above_total': 1922, 'below_tracked': 0, 'below_total': 0}
euroc_v203_752/2500/1 : {'above_tracked': 1549, 'above_total': 1693, 'below_tracked': 218, 'below_total': 229}
euroc_v203_752/2500/2 : {'above_tracked': 1535, 'above_total': 1685, 'below_tracked': 206, 'below_total': 237}
euroc_v203_752/2500/3 : {'above_tracked': 1516, 'above_total': 1684, 'below_tracked': 208, 'below_total': 238}
euroc_v203_752/5000/1 : {'above_tracked': 658, 'above_total': 701, 'below_tracked': 1060, 'below_total': 1221}
euroc_v203_752/5000/2 : {'above_tracked': 591, 'above_total': 653, 'below_tracked': 1084, 'below_total': 1269}
euroc_v203_752/5000/3 : {'above_tracked': 702, 'above_total': 755, 'below_tracked': 1006, 'below_total': 1167}
euroc_v203_752/10000/1 : {'above_tracked': 35, 'above_total': 86, 'below_tracked': 1576, 'below_total': 1836}
euroc_v203_752/10000/2 : {'above_tracked': 36, 'above_total': 86, 'below_tracked': 1609, 'below_total': 1836}
euroc_v203_752/10000/3 : {'above_tracked': 36, 'above_total': 86, 'below_tracked': 1581, 'below_total': 1836}
tum_room1_512/500/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/500/2 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/500/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/750/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/750/2 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/750/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/1000/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/1000/2 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/1000/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room1_512/1250/1 : {'above_tracked': 2817, 'above_total': 2817, 'below_tracked': 4, 'below_total': 4}
tum_room1_512/1250/2 : {'above_tracked': 2817, 'above_total': 2817, 'below_tracked': 4, 'below_total': 4}
tum_room1_512/1250/3 : {'above_tracked': 2817, 'above_total': 2817, 'below_tracked': 4, 'below_total': 4}
tum_room1_512/2500/1 : {'above_tracked': 2693, 'above_total': 2693, 'below_tracked': 128, 'below_total': 128}
tum_room1_512/2500/2 : {'above_tracked': 2693, 'above_total': 2693, 'below_tracked': 128, 'below_total': 128}
tum_room1_512/2500/3 : {'above_tracked': 2693, 'above_total': 2693, 'below_tracked': 128, 'below_total': 128}
tum_room1_512/5000/1 : {'above_tracked': 1463, 'above_total': 1463, 'below_tracked': 1358, 'below_total': 1358}
tum_room1_512/5000/2 : {'above_tracked': 1463, 'above_total': 1463, 'below_tracked': 1358, 'below_total': 1358}
tum_room1_512/5000/3 : {'above_tracked': 1463, 'above_total': 1463, 'below_tracked': 1358, 'below_total': 1358}
tum_room1_512/10000/1 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2821, 'below_total': 2821}
tum_room1_512/10000/2 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2821, 'below_total': 2821}
tum_room1_512/10000/3 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2821, 'below_total': 2821}
tum_room2_512/500/1 : {'above_tracked': 3077, 'above_total': 3077, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/500/2 : {'above_tracked': 2882, 'above_total': 2882, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/500/3 : {'above_tracked': 2882, 'above_total': 2882, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/750/1 : {'above_tracked': 2882, 'above_total': 2882, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/750/2 : {'above_tracked': 2882, 'above_total': 2882, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/750/3 : {'above_tracked': 2882, 'above_total': 2882, 'below_tracked': 0, 'below_total': 0}
tum_room2_512/1000/1 : {'above_tracked': 2878, 'above_total': 2878, 'below_tracked': 4, 'below_total': 4}
tum_room2_512/1000/2 : {'above_tracked': 2878, 'above_total': 2878, 'below_tracked': 4, 'below_total': 4}
tum_room2_512/1000/3 : {'above_tracked': 2878, 'above_total': 2878, 'below_tracked': 4, 'below_total': 4}
tum_room2_512/1250/1 : {'above_tracked': 2868, 'above_total': 2868, 'below_tracked': 14, 'below_total': 14}
tum_room2_512/1250/2 : {'above_tracked': 2868, 'above_total': 2868, 'below_tracked': 14, 'below_total': 14}
tum_room2_512/1250/3 : {'above_tracked': 2868, 'above_total': 2868, 'below_tracked': 14, 'below_total': 14}
tum_room2_512/2500/1 : {'above_tracked': 2601, 'above_total': 2601, 'below_tracked': 281, 'below_total': 281}
tum_room2_512/2500/2 : {'above_tracked': 2601, 'above_total': 2601, 'below_tracked': 281, 'below_total': 281}
tum_room2_512/2500/3 : {'above_tracked': 2601, 'above_total': 2601, 'below_tracked': 281, 'below_total': 281}
tum_room2_512/5000/1 : {'above_tracked': 1522, 'above_total': 1522, 'below_tracked': 1360, 'below_total': 1360}
tum_room2_512/5000/2 : {'above_tracked': 1522, 'above_total': 1522, 'below_tracked': 1360, 'below_total': 1360}
tum_room2_512/5000/3 : {'above_tracked': 1522, 'above_total': 1522, 'below_tracked': 1360, 'below_total': 1360}
tum_room2_512/10000/1 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2882, 'below_total': 2882}
tum_room2_512/10000/2 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2882, 'below_total': 2882}
tum_room2_512/10000/3 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2882, 'below_total': 2882}
tum_room3_512/500/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/500/2 : {'above_tracked': 2761, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/500/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/750/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/750/2 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/750/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1000/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1000/2 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1000/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1250/1 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1250/2 : {'above_tracked': 2752, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/1250/3 : {'above_tracked': 2821, 'above_total': 2821, 'below_tracked': 0, 'below_total': 0}
tum_room3_512/2500/1 : {'above_tracked': 2607, 'above_total': 2607, 'below_tracked': 214, 'below_total': 214}
tum_room3_512/2500/2 : {'above_tracked': 2607, 'above_total': 2607, 'below_tracked': 214, 'below_total': 214}
tum_room3_512/2500/3 : {'above_tracked': 2607, 'above_total': 2607, 'below_tracked': 214, 'below_total': 214}
tum_room3_512/5000/1 : {'above_tracked': 1523, 'above_total': 1523, 'below_tracked': 1298, 'below_total': 1298}
tum_room3_512/5000/2 : {'above_tracked': 1523, 'above_total': 1523, 'below_tracked': 1298, 'below_total': 1298}
tum_room3_512/5000/3 : {'above_tracked': 1523, 'above_total': 1523, 'below_tracked': 1298, 'below_total': 1298}
tum_room3_512/10000/1 : {'above_tracked': 21, 'above_total': 21, 'below_tracked': 2800, 'below_total': 2800}
tum_room3_512/10000/2 : {'above_tracked': 21, 'above_total': 21, 'below_tracked': 2800, 'below_total': 2800}
tum_room3_512/10000/3 : {'above_tracked': 21, 'above_total': 21, 'below_tracked': 2800, 'below_total': 2800}
tum_room4_512/500/1 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/500/2 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/500/3 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/750/1 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/750/2 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/750/3 : {'above_tracked': 2228, 'above_total': 2228, 'below_tracked': 0, 'below_total': 0}
tum_room4_512/1000/1 : {'above_tracked': 2227, 'above_total': 2227, 'below_tracked': 1, 'below_total': 1}
tum_room4_512/1000/2 : {'above_tracked': 2227, 'above_total': 2227, 'below_tracked': 1, 'below_total': 1}
tum_room4_512/1000/3 : {'above_tracked': 2227, 'above_total': 2227, 'below_tracked': 1, 'below_total': 1}
tum_room4_512/1250/1 : {'above_tracked': 2190, 'above_total': 2190, 'below_tracked': 38, 'below_total': 38}
tum_room4_512/1250/2 : {'above_tracked': 2190, 'above_total': 2190, 'below_tracked': 38, 'below_total': 38}
tum_room4_512/1250/3 : {'above_tracked': 2190, 'above_total': 2190, 'below_tracked': 38, 'below_total': 38}
tum_room4_512/2500/1 : {'above_tracked': 1936, 'above_total': 1936, 'below_tracked': 292, 'below_total': 292}
tum_room4_512/2500/2 : {'above_tracked': 1936, 'above_total': 1936, 'below_tracked': 292, 'below_total': 292}
tum_room4_512/2500/3 : {'above_tracked': 1936, 'above_total': 1936, 'below_tracked': 292, 'below_total': 292}
tum_room4_512/5000/1 : {'above_tracked': 889, 'above_total': 889, 'below_tracked': 1339, 'below_total': 1339}
tum_room4_512/5000/2 : {'above_tracked': 889, 'above_total': 889, 'below_tracked': 1339, 'below_total': 1339}
tum_room4_512/5000/3 : {'above_tracked': 889, 'above_total': 889, 'below_tracked': 1339, 'below_total': 1339}
tum_room4_512/10000/1 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2228, 'below_total': 2228}
tum_room4_512/10000/2 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2228, 'below_total': 2228}
tum_room4_512/10000/3 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2228, 'below_total': 2228}
tum_room5_512/500/1 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/500/2 : {'above_tracked': 2753, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/500/3 : {'above_tracked': 2753, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/750/1 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/750/2 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/750/3 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/1000/1 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/1000/2 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/1000/3 : {'above_tracked': 2847, 'above_total': 2847, 'below_tracked': 0, 'below_total': 0}
tum_room5_512/1250/1 : {'above_tracked': 2845, 'above_total': 2845, 'below_tracked': 2, 'below_total': 2}
tum_room5_512/1250/2 : {'above_tracked': 2845, 'above_total': 2845, 'below_tracked': 2, 'below_total': 2}
tum_room5_512/1250/3 : {'above_tracked': 2845, 'above_total': 2845, 'below_tracked': 2, 'below_total': 2}
tum_room5_512/2500/1 : {'above_tracked': 2538, 'above_total': 2538, 'below_tracked': 309, 'below_total': 309}
tum_room5_512/2500/2 : {'above_tracked': 2538, 'above_total': 2538, 'below_tracked': 309, 'below_total': 309}
tum_room5_512/2500/3 : {'above_tracked': 2538, 'above_total': 2538, 'below_tracked': 309, 'below_total': 309}
tum_room5_512/5000/1 : {'above_tracked': 1056, 'above_total': 1056, 'below_tracked': 1791, 'below_total': 1791}
tum_room5_512/5000/2 : {'above_tracked': 1055, 'above_total': 1056, 'below_tracked': 1731, 'below_total': 1791}
tum_room5_512/5000/3 : {'above_tracked': 1056, 'above_total': 1056, 'below_tracked': 1791, 'below_total': 1791}
tum_room5_512/10000/1 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2847, 'below_total': 2847}
tum_room5_512/10000/2 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2847, 'below_total': 2847}
tum_room5_512/10000/3 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2847, 'below_total': 2847}
tum_room6_512/500/1 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/500/2 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/500/3 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/750/1 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/750/2 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/750/3 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1000/1 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1000/2 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1000/3 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1250/1 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1250/2 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/1250/3 : {'above_tracked': 2636, 'above_total': 2636, 'below_tracked': 0, 'below_total': 0}
tum_room6_512/2500/1 : {'above_tracked': 2262, 'above_total': 2262, 'below_tracked': 374, 'below_total': 374}
tum_room6_512/2500/2 : {'above_tracked': 2262, 'above_total': 2262, 'below_tracked': 374, 'below_total': 374}
tum_room6_512/2500/3 : {'above_tracked': 2262, 'above_total': 2262, 'below_tracked': 374, 'below_total': 374}
tum_room6_512/5000/1 : {'above_tracked': 1042, 'above_total': 1042, 'below_tracked': 1594, 'below_total': 1594}
tum_room6_512/5000/2 : {'above_tracked': 1042, 'above_total': 1042, 'below_tracked': 1594, 'below_total': 1594}
tum_room6_512/5000/3 : {'above_tracked': 1042, 'above_total': 1042, 'below_tracked': 1594, 'below_total': 1594}
tum_room6_512/10000/1 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2636, 'below_total': 2636}
tum_room6_512/10000/2 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2636, 'below_total': 2636}
tum_room6_512/10000/3 : {'above_tracked': 0, 'above_total': 0, 'below_tracked': 2636, 'below_total': 2636}
